Nama,Latitude,Longitude
アパホテル（神田神保町駅東）,35.694526,139.7621053
アパホテル（飯田橋駅南）,35.7002939,139.7482754
アパホテル（飯田橋駅前）,35.7010283,139.7478171
アパホテル（半蔵門 平河町）,35.6828953,139.7399813
アパホテル（銀座 京橋）,35.6751624,139.7705278
アパホテル（築地駅南）,35.665994,139.7750952
アパホテル（綾瀬駅前）,35.7632542,139.8262699
アパホテル（千葉中央駅前）,35.6059739,140.1195199
アパホテル（高崎駅前）,36.3214016,139.0119257
アパホテル（新大阪駅南）,34.7304609,135.4967332
アパホテル（天王寺駅前）,34.647204,135.511924
アパホテル（和歌山）,34.234654,135.1747031
アパホテル（京都駅前）,34.9862754,135.7549568
アパホテル（京都駅北）,34.9880618,135.7563658
アパホテル（京都駅前中央口）,34.9879545,135.7609018
アパホテル（鹿児島天文館）,31.5890506,130.5570356
JOYSOUND 浜松鍛冶町店,34.7058447014,137.7302387013
東海道新幹線 品川駅 北口改札待合室内,35.6302917133,139.7405625441
東海道新幹線 名古屋駅 南改札内待合室前,35.1700533323,136.8811426619
伊予大洲駅観光案内所,33.5181860084,132.5448292401
大洲まちの駅 あさもや,33.5066032,132.5467682
セブン-イレブン 横須賀三春公園前店,35.2689725,139.6845192
セブン-イレブン 横浜総合病院店,35.5701158,139.5274086
わん 九州自慢 本厚木店,35.441468,139.3635643
ローソン 南浦和店,35.8485362,139.6689184
セブン-イレブン 京急ST青物横丁店,35.6094677,139.7427326
toks 代官山改札口,35.6480963,139.7030735
toks 中目黒改札口,35.6440836,139.698923
toks 都立大学改札口,35.6173884,139.6759487
toks 日吉改札口,35.5531048,139.6469792
toks 渋谷田園都市改札口,35.6593796633,139.7005778461
toks 用賀改札口,35.6264119,139.6338772
toks 梶が谷改札口,35.5937472451,139.605682673
toks 市が尾改札口,35.551386,139.5411876
toks 青葉台上りホーム,35.5430104,139.517901
toks 目黒改札口,35.6328054,139.715823
toks 蒲田改札口,35.5619504,139.7149497
toks 池上改札口,35.5721148,139.7031432
良和ハウス 広島西店,34.3936820031,132.4250912748
ローソン さいたま南浦和二丁目店,35.8476538,139.6712781
ウインザーパークゴルフアンドカントリークラブ,36.4950125,140.2553546
えきマチ1丁目佐世保,33.1645216167,129.7257178643
モリシア津田沼,35.6899655544,140.0192998981
ローソン 八千代勝田台駅前店,35.714764,140.126342
ローソン LTF伊勢佐木町店,35.4386616,139.6240794
日本旅行 TiS高槻支店,34.8519478,135.617842
日本旅行 TiS京橋支店,34.6973716,135.5335773
Hapipi Land 古川店,38.5972677214,140.9736377938
Hapipi Land 十日町店,37.1362526664,138.7456449884
Hapipi Land 佐久店,36.2894488328,138.4870971273
Hapipi Land 常盤平店,35.8020658696,139.9515170507
ティックタックワールド 鴨川店,35.1085642288,140.1029105192
Hapipi Land ドン･キホーテ福島店,37.7902541605,140.4890078916
Hapipi Land にらさき店,35.7115353967,138.4517138823
ローソン Model T 東京ポートシティ竹芝店,35.6550025,139.7613438
ローソン ポートストア海岸店,35.6407411,139.7547478
ローソン ポートストア辰巳店,35.64711,139.8164685
ローソン 浦安入船店,35.6469917,139.9092142
ローソン 横浜医療センター店,35.3803639,139.5045035
ローソン 市川塩浜駅前店,35.6665804,139.9238388
ローソン 東大病院店,35.7111719,139.7648682
ローソン 牧田総合病院店,35.5600563,139.7130252
ピタゴラス 和歌山店,34.2524820713,135.1463842288
Hapipi Land 徳島店,34.0745441589,134.5509264156
Hapipi Land 南城大里店,26.1735755152,127.7444032889
Hapipi Land イオン日向店,32.4239307813,131.6521864936
セブン-イレブン 京急ST蒲田東口駅前広場店,35.5597934825,139.7241176722
セブン-イレブン 京急ST大森海岸店,35.5880071819,139.7355165401
セブン-イレブン 横浜市役所店,35.4500840215,139.6343166619
セブン-イレブン 川崎駅前南店,35.5295496331,139.6976925999
セブン-イレブン 京急ST北久里浜店,35.2499740634,139.6862796887
セブン-イレブン 京急ST金沢八景店,35.3312042547,139.6206135053
アミュプラザみやざき,31.9156561194,131.4319433468
東京ディズニーランド ミッキーのフィルハーマジック出口横,35.6313271,139.8806582
東京ディズニーランド レストルーム［ラ・プティート・パフュームリー右横］入口,35.6343063,139.8814612
東京ディズニーランド レストルーム［ラケッティのラクーンサルーン右横］入口,35.6302447,139.8834416
東京ディズニーランド コズミック・エンカウンター右横,35.6332942,139.8786462
東京ディズニーランド コインロッカー［宅配センター横］入口,35.6345338,139.8784292
東京ディズニーランド コインロッカー［メインストリート・ハウス横］入口,35.6349271,139.8800175
東京ディズニーシー レストルーム［ハンガーステージ左横］入口,35.626282,139.8821357
東京ディズニーシー レストルーム［東京ディズニーシー中央救護室左横］前,35.627045,139.88649
東京ディズニーシー レストルーム［フォートレス・エクスプロレーション入口付近］前,35.6252608,139.8850821
東京ディズニーシー レストルーム［ホライズンベイ・レストラン左横］入口,35.6254252,139.8829534
東京ディズニーシー レストルーム［ノーチラスギフト左］入口,35.6260934,139.8839603
東京ディズニーシー ゲストリレーション内,35.6274699,139.889148
東京ディズニーシー コインロッカー［セントラルゲストサービス］左横,35.6270472,139.8898064
明治神宮野球場 内野6入口付近,35.6739598956,139.7169532362
明治神宮野球場 内野8入口付近,35.674080822,139.7166645373
明治神宮野球場 外野16入口付近,35.6750380056,139.717342331
ローソン 三菱UFJ銀行本館丸の内よろず店,35.6786091,139.7643294
セブン-イレブン 横浜上大岡西2丁目店,35.4068928,139.5957923
セブン-イレブン 横浜港南台店,35.3740446,139.581848
セブン-イレブン 横浜上大岡西1丁目店,35.4080142,139.5942336
ドコモショップイオンモール柏店,35.8525329952,139.9610283666
ゆうちょATM メトロポリタンプラザ1階出張所,35.7288808,139.7093705
ゆうちょATM 新宿サブナード内出張所,35.6933991,139.702094
ゆうちょATM 新宿京王百貨店内出張所,35.6901925,139.6990956
ゆうちょATM 渋谷マークシティ出張所,35.6581592,139.6979379
ゆうちょATM イトーヨーカドー大井町店内出張所,35.6071707,139.7339881
ゆうちょATM クッターナ新小岩出張所,35.7163900153,139.8578891985
ゆうちょATM 王子駅前サンスクエアビル内出張所,35.7528536,139.7387615
ゆうちょATM 西友荻窪店内出張所,35.7051285649,139.6197002571
ゆうちょATM サンポップマチヤ内出張所,35.742409,139.78057
ゆうちょATM 小田急電鉄経堂駅内出張所,35.651208,139.6368059
ゆうちょATM 東急東横線学芸大学駅出張所,35.6288675,139.685234
ゆうちょATM ビックカメラ有楽町店内出張所,35.6752221,139.7627234
ゆうちょATM 西友巣鴨店内出張所,35.7341273,139.7400551
ゆうちょATM 専修大学内出張所,35.6968426,139.7541495
ゆうちょATM 明治大学駿河台校舎内出張所,35.6973981,139.7614543
ローソン 札幌創成橋店,43.0594132,141.3570833
ローソン 札幌円山南1条店,43.0554392,141.3187651
ローソン 札幌南7条西一丁目店,43.0520933,141.35827
ローソン 札幌本郷通十三丁目店,43.0362446,141.4227837
ローソン 新さっぽろデュオ店,43.0387882,141.4731612
ローソン 札幌東札幌2条店,43.0534305,141.3817875
ローソン 南平岸駅前店,43.0264176,141.3715126
ローソン 新千歳空港到着口店,42.7889864,141.6804847
ローソン 新千歳空港到着口2号店,42.7866627,141.6812991
ローソン 札幌手稲駅前店,43.1195965,141.2429796
ローソン 札幌北10条店,43.0726612,141.3487689
ナチュラルローソン +toks 大岡山店,35.6073948,139.6856133
Osaka Metro 東三国駅,34.7418857865,135.4984712264
Osaka Metro 長居駅,34.6108494,135.5138988
Osaka Metro なかもず駅,34.5560277901,135.5055911
Osaka Metro 都島駅,34.7091115,135.5256495
Osaka Metro 阿倍野駅,34.6439962817,135.512420101
Osaka Metro 東梅田駅,34.7004426,135.4997532
Osaka Metro 西梅田駅,34.6999469921,135.4956544587
Osaka Metro 九条駅,34.675808,135.4741679
Osaka Metro 堺筋本町駅,34.6820805,135.5066347
Osaka Metro 北浜駅,34.6907263,135.5066139
TIPSTAR DOME インフォメーションカウンター,35.6214180996,140.1149991206
TIPSTAR BAR,35.6219309987,140.1144932439
ORANGE＆PIZZ,35.621866182,140.1148289799
セブン-イレブン 大和中央林間駅前店,35.5069519,139.4449317
セブン-イレブン 大和中央林間3丁目店,35.507775,139.4432705
セブン-イレブン 東大和南街4丁目店,35.7380571,139.4349643
コンタクトのアイシティ 吉祥寺サンロード店,35.7040239,139.5797787
ローソン +toks 大井町ホーム店,35.6076378191,139.7344746185
med. 南青山店,35.6608951312,139.7156010339
セブン-イレブン 岩槻慈恩寺店,35.982209,139.7022408
セブン-イレブン 横浜南軽井沢店,35.4692203,139.6157701
福岡空港バスターミナル,33.5997367,130.446391
セブン-イレブン 阪神青木駅前店,34.7162532,135.2822398
セブン-イレブン 京都烏丸六条店,34.9940365,135.7595417
セブン-イレブン 京都桂坂店,34.9746342,135.6698256
セブン-イレブン 京都烏丸丸太町西店,35.017475437,135.7575417241
セブン-イレブン 神戸琴ノ緒町店,34.6978086,135.1965674
セブン-イレブン 京都東山安井店,34.9999335,135.7772871
セブン-イレブン 甲子園浦風町店,34.727036,135.360621
セブン-イレブン 神戸鈴蘭台南町店,34.7219481,135.1398623
セブン-イレブン 神戸須磨行幸町店,34.647283,135.119667
セブン-イレブン 神戸三宮旭通店,34.6973301,135.200863
セブン-イレブン 京都西大路松原店,34.998392,135.731755
セブン-イレブン 加古川駅前店,34.7658632,134.8395744
セブン-イレブン 京都東洞院七条店,34.988292,135.7609177
セブン-イレブン 加東上滝野店,34.9467595,134.9615462
セブン-イレブン 神戸ウィングスタジアム前店,34.6547577,135.1680325
セブン-イレブン 神戸東山町店,34.6821598,135.1631711
セブン-イレブン 向日梅ノ木店,34.9516467,135.7041639
セブン-イレブン 神戸南別府1丁目店,34.670289,135.0219556
セブン-イレブン 神戸魚崎南町4丁目店,34.7116509,135.2729713
セブン-イレブン 京都JR円町駅前店,35.018302,135.731035
セブン-イレブン 尼崎七松町店,34.7337809,135.4001098
セブン-イレブン 向日寺戸店,34.9579176,135.7067683
セブン-イレブン 京都田中上古川町店,35.0403208,135.7841645
セブン-イレブン 西宮上田中町店,34.7068765,135.372716
セブン-イレブン 神戸住吉本町店,34.7212354,135.2605256
セブン-イレブン 京都山科椥辻店,34.9702,135.814736
セブン-イレブン 尼崎東園田6丁目店,34.7531375,135.4522713
セブン-イレブン 高砂曽根町店,34.7788295,134.7709149
セブン-イレブン 神戸森友2丁目店,34.663724,134.97971
セブン-イレブン 香寺溝口店,34.926771,134.746152
セブン-イレブン 芦屋公光町店,34.728797,135.305284
セブン-イレブン 神戸JR住吉駅前店,34.7188278,135.2617554
セブン-イレブン 宝塚中野町店,34.7860829,135.3546117
セブン-イレブン 神戸須磨平田町5丁目店,34.658759,135.131725
セブン-イレブン JR竜野駅前店,34.826499,134.523232
セブン-イレブン 京都上桂山田口店,34.9910233,135.6927113
セブン-イレブン 宇治近鉄小倉駅西店,34.8939521,135.7813339
セブン-イレブン 姫路飾磨清水1丁目店,34.802324,134.675597
セブン-イレブン 京都烏丸高辻店,35.0000707,135.759887
セブン-イレブン 宝塚宮の町店,34.8083857,135.3511694
セブン-イレブン 神戸記田町3丁目店,34.7130129,135.2467609
セブン-イレブン 姫路青山北店,34.855662,134.643744
セブン-イレブン 相生山手店,34.818651,134.4773548
セブン-イレブン 姫路東駅前町店,34.828414,134.692438
セブン-イレブン 神戸山田小部店,34.731117,135.150797
セブン-イレブン 神戸有野町岡場店,34.819532,135.22945
セブン-イレブン 兵庫小野樫山町店,34.818461,134.9547
セブン-イレブン 西宮北口駅北店,34.747698,135.356255
セブン-イレブン 神戸魚崎北町5丁目店,34.7203662,135.2749469
セブン-イレブン 西宮甲子園八番町店,34.71854,135.361941
セブン-イレブン 神戸新在家南町3丁目店,34.7047558,135.2379713
セブン-イレブン 京都丹波橋駅西店,34.9398028,135.7648306
セブン-イレブン 西宮甲子園口2丁目店,34.7375955,135.3755528
セブン-イレブン 京都間之町御池店,35.0110981,135.7618184
セブン-イレブン 京都油小路九条店,34.977667,135.753956
セブン-イレブン 神戸上池田5丁目店,34.671704,135.140494
セブン-イレブン 京都下鴨高木町店,35.0443811,135.7763359
